Security Code,Security Id,Security Name,Group,Industry,Instrument
950486,738PFC27,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950487,738PFC27A,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950492,846PFC28,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950493,843PFC22,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950494,816PFC26,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950495,843PFC22A,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950497,872PFC22A,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950498,872PFC22,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950584,970PFC21A,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950585,961PFC21,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950586,940REC2021,REC Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950588,1115SIL2021,Simplex Infrastructures Ltd,F ,Construction & Engineering,Debentures and Bonds
950595,1275SCNL23,Satin Creditcare Network Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950600,972TGDCL24,Tamil Nadu Generation and Distribution Corporation Ltd,F ,Electric Utilities,Debentures and Bonds
950619,942RCL2024,Reliance Capital Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950624,1115SIL21A,Simplex Infrastructures Ltd,F ,Construction & Engineering,Debentures and Bonds
950641,950ILFS24A,Infrastructure Leasing & Financial Services Ltd,F ,Other Financial Services,Debentures and Bonds
950668,975JUP2024,Jamnagar Utilities & Power Pvt. Ltd,F ,Electric Utilities,Debentures and Bonds
950675,950HDFC24,Housing Development Finance Corporation Ltd,F ,Housing Finance ,Debentures and Bonds
950694,936KMBL21,Kotak Mahindra Bank Ltd,F ,Banks,Debentures and Bonds
950698,1325GVR2022,GVR Infra Projects Ltd,F ,Construction & Engineering,Debentures and Bonds
950701,955ILFS2024,Infrastructure Leasing & Financial Services Ltd,F ,Other Financial Services,Debentures and Bonds
950702,934REC2017B,REC Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950707,937PFC2024,Power Finance Corporation Ltd,F ,Finance (including NBFCs),Debentures and Bonds
950732,793PGC2022,Power Grid Corporation of India Ltd,F ,Electric Utilities,Debentures and Bonds
950733,793PGC2023,Power Grid Corporation of India Ltd,F ,Electric Utilities,Debentures and Bonds
950734,793PGC2024,Power Grid Corporation of India Ltd,F ,Electric Utilities,Debentures and Bonds
950735,793PGC2025,Power Grid Corporation of India Ltd,F ,Electric Utilities,Debentures and Bonds
950736,793PGC2026,Power Grid Corporation of India Ltd,F ,Electric Utilities,Debentures and Bonds
950737,793PGC2027,Power Grid Corporation of India Ltd,F ,Electric Utilities,Debentures and Bonds
950738,793PGC2028,Power Grid Corporation of India Ltd,F ,Electric Utilities,Debentures and Bonds
950741,870PFC2023,Power Grid Corporation of India Ltd,F ,Electric Utilities,Debentures and Bonds
950742,870PGC2028,Power Grid Corporation of India Ltd,F ,Electric Utilities,Debentures and Bonds
950747,965PGC2022,Power Grid Corporation of India Ltd,F ,Electric Utilities,Debentures and Bonds
